"","word","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","ANC446SIU64J6","A1WXZPUAXDE0DQ","A14N0AMVXOBZYH","A911XMMVXT7IU","AY1ZVSTHEQDH8","A12QOWM20FCN2Q","A2LFX0LP92GLCQ","A3T8CCUYDNT61C","ARNTOT4L28BBP","A1RCM1Y87J0FGW","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2I2OHYPL49ZAI","A38UOBWJF4WFGG","AJDL05304W8E","AOTSROWZG1XS1","AWZ83IBW10B96","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A5E076UK5CA9J","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2MSCP411YP41Q","A1GAARR4GOOZCO","A2U750ON775R3L","AZTDJC8RWO5C5","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1RE0RBV10VAVC","A3NOO9K3CY1YU5","ANDPWG91K8OEX","AKEZ83FQITFD8","AM7UBKT777C3R","A2AB80GWC0LU0P","A2EAIMII6MSIO5","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A3M0KT6KUJEZD1","A2NJGU26SOMOKV","A3UDP95JGEX3H1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AEUGCBFJPU0MX","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3QJPB0NZU5PY1","A7LIT8S8LGRAH","ANL7UI5ES4L18","AEX85SLEN727","A1FNEVG87BS5K0","A2GNS1SQLQNMR2","A1VXGA62J77RO","A2BJ35SLVKCUL7","A1H314LD953G5Q","AOZ06WXWI630","ACTW5YEWV9OR0","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A1W079WCHEQKX6","ALE5RDP8XZL3","AK9FN3FCOY9Q2","A3EQVDHHKZRC0K","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A37I1ETWW49IZO","A3OQ1JKWS02NMF","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","A1U1QL617G5DU3","A2DGJ8T7C3HMCQ","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","A21TTUZSQ5ZE6C","A35QV79054LGTU","A127R5QI5OGBIK","A2VCTDV17CKH2X","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2JRWVPVWD1KAS","A3EZCOCQU4QNCO"
"11","it",-20.5423689032796,323.312561859958,-6.28865695505005,-68.5202252057168,232.452670464706,-13.5519400937694,NA,-8.08452682876578,-32.6539510382882,92.3060615396156,308.386685446256,106.746987923389,213.915996545566,-43.4063165996694,72.0165342501584,-110.98096358155,101.185661979133,12.7666124658065,162.074284730871,66.7592929450343,-81.5064068749665,11.2253722609988,-142.600570262093,-53.5116319928799,68.7806002575237,188.989015481494,-60.7399029579327,16.3873423919358,24.5790138691807,-93.3400454091396,-12.7582708966261,-23.0560029200128,NA,40.126812459903,12.5766351083711,-67.3857190867652,-39.7418963106999,-153.326880546796,23.4900831275028,135.462494152954,-5.84844274416834,8.29840142095913,-29.5216962847844,-59.8272234226836,-49.8405658724597,-18.6117965352506,4.84375240881356,-13.109913006334,9.30410499704902,-127.140430241111,35.274839070616,5.89947837871275,-21.7323669525539,-51.4253543933548,137.549049731696,42.3540324630757,149.492030123588,-16.6096233472912,-15.8470418792764,24.3459532265458,-66.8083893671375,-76.703453643853,-36.8102427539332,-61.5247665529828,-26.2624324643629,-68.1453614228259,-128.553638852005,-43.6248397371805,112.552876502126,-27.9179454140799,-42.6999542139065,143.420989261248,-89.9119456759262,-111.865605798015,62.7030912048869,32.0866212821191,-102.950389515348,-39.1608767485254,144.091330408453,-76.0934479916408,-29.5073232466018,13.6340121259595,-29.3833890168349,-54.9646128773276,9.33790042352463,-102.860734231585,121.958288684997,71.6806838309354,-0.302893369147609,2.37215329391284,-139.205534231422,-15.4646116249787,7.94113176283123,-29.4984600058933,-4.41898091004909,NA,163.455069001115,-32.6180702384262
"12","was",56.8385934025802,235.652777981026,95.0896704090822,-79.1326764833262,270.112035260808,27.274992380477,NA,-54.4966770604775,-77.7264810542405,107.67241682774,33.9150407833093,71.7364524955184,653.859123269301,93.9536765443039,69.9847788821297,22.635255413711,522.678017349121,27.177555267267,125.561679847395,56.2138472592473,-68.3242042537282,293.484136875021,275.975276629327,-4.67587414602872,43.9960254361056,0.0997240974350808,362.080402141885,157.882873487543,-19.4354938439627,-97.049968901313,-7.77482102094423,-3.28124521624969,NA,11.2349509622239,-28.4586066446366,-49.1763195594053,-57.7116161090394,NA,-36.4336315405503,8.72351160841234,-51.1032379870116,-35.0461811722913,40.0789114632063,-65.1333977573261,-99.7206386235385,-61.7206288216691,-15.0007523575794,-189.788405031444,0.63372144821998,-33.0427607470495,65.2388351576518,7.09556881636062,-8.01736561712621,-36.3014178955271,60.0850049164886,52.554309616045,179.764923690416,11.7882264140011,-43.459005399714,-18.4702240916766,-46.1433860992378,-120.265452125869,-58.5038095096373,-52.057091948681,-23.156574648571,-82.1437669543008,-99.6141554903605,-112.126084144359,-251.463829675732,225.242549107682,-99.5724144303424,69.2991615930836,-90.1216356780653,-63.8462933838258,-34.5054577850839,417.765472602876,-113.57501191805,-56.8269051221123,143.436569239325,-79.9087188030522,-28.3930915404676,30.7667957043818,-42.289568263648,-56.1547510257539,106.947750434037,-113.779741570955,-12.5683157475201,135.204208734939,-15.6867204371351,31.980906216953,-98.6355322454313,-10.8566412590623,37.9526760867279,-16.9075134703514,-35.264283675189,NA,345.240353240561,-19.0695233618753
"13","that",133.21955570844,133.992994102094,33.4679977732145,-36.7451277609355,316.771400056911,52.1019248547234,NA,-53.9088272921892,-27.7990110701928,93.038772115864,8.443396120363,51.7259170676478,185.802249993035,-33.6863303117228,83.953023514101,235.251474408972,151.170372719109,26.5884980687275,25.0490749639182,-10.3315984265397,-85.1420016324899,-174.257098510956,171.551123520747,-56.8401162991775,-100.788549385313,778.210432713376,28.9007072417021,-18.6215954168488,109.549998442894,-116.759892393486,58.2086288547377,-13.5064875124866,NA,42.3430894645447,-29.4938483976443,-30.9669200320453,84.3186640926211,906.202706400046,-41.3573462086035,-58.0154709361294,-20.3580332298549,5.60923623445825,-22.3204807888031,-29.4395720919687,-143.600711374617,67.1705388919124,67.1547428760276,-206.466897056554,-7.03666210060906,-106.945091252988,77.2028312446876,-23.7083407459915,125.697635718302,-61.1774813976994,-53.3790398987189,265.754586769014,114.037817257245,149.186076175293,-20.0709689201516,-21.286401409899,-91.478382831338,-140.827450607885,-31.1973762653413,-52.5894173443791,-36.0507168327791,-72.1421724857757,-110.674672128715,-156.627328551537,351.519464146409,NA,5.5551253532218,243.177333924919,-59.3313256802044,-29.8269809696369,-81.7140067750546,NA,-164.199634320752,-74.4929334956993,51.7818080701971,-78.7239896144636,-22.2788598343334,15.8995792828041,-47.195747510461,-57.3448891741802,83.5576004445497,-68.6987489103249,-18.0949201800368,774.727733638942,45.9294524948773,-74.4103408600068,-94.0655302594409,-36.248670893146,19.9642204106246,108.68343306519,-16.109586440329,NA,93.0256374800071,130.479023514676
"14","this",70.2195557084401,633.992994102093,5.46799777321452,55.2548722390645,693.771400056911,124.101924854723,NA,-5.90882729218924,-31.7990110701928,103.038772115864,112.443396120363,35.7259170676478,103.802249993035,60.3136696882772,147.953023514101,-186.748525591028,331.170372719109,-7.41150193127255,-6.9509250360818,-13.3315984265397,-95.1420016324899,45.742901489044,-238.448876479253,-68.8401162991775,199.211450614688,92.2104327133761,47.9007072417021,-35.6215954168488,-96.4500015571062,-108.759892393486,340.208628854738,-31.5064875124866,339.143741101408,52.3430894645447,66.5061516023556,179.033079967955,20.3186640926211,NA,-24.3573462086034,118.984529063871,-35.3580332298549,-7.39076376554175,-65.320480788803,4.56042790803131,770.399288625383,66.1705388919124,23.1547428760276,-174.466897056554,-47.0366621006091,-122.945091252988,243.202831244688,-39.7083407459915,-64.3023642816985,-45.1774813976994,51.6209601012811,-14.2454132309858,50.0378172572448,25.1860761752934,-13.0709689201516,-36.286401409899,-47.478382831338,-155.827450607885,142.802623734659,-42.5894173443791,-60.0507168327791,-32.1421724857757,199.325327871285,-84.6273285515367,134.519464146409,NA,-72.4448746467782,18.1773339249189,-137.331325680204,-98.826980969637,-71.7140067750546,135.444323923632,-114.199634320752,-74.4929334956993,394.781808070197,-12.7239896144636,-21.2788598343334,30.8995792828041,-40.195747510461,-33.3448891741802,-17.4423995554503,4.30125108967509,-45.0949201800368,60.7277336389417,-1.07054750512269,-35.4103408600068,385.934469740559,-16.248670893146,1.96422041062462,17.6834330651905,3.89041355967104,NA,374.025637480007,-69.5209764853244
"15","Elvis",83.6005180143,531.333210223161,-4.15367486265319,-22.3575790385448,344.430764853013,108.92885732897,NA,10.679022476099,-58.871541086145,128.405127403988,153.971751457417,79.7153816397773,111.74537671677,73.6736628322505,113.921268146072,-198.132306595767,166.662728089097,7.99944087018794,3.53647008044176,42.1229558876733,-111.959799011252,28.0016661030666,-60.8730295878329,-63.0043584523263,74.4268757932693,339.321141329317,-55.2789876584804,197.873935678759,-59.4645092702497,-88.4698158856599,95.1920787304196,-39.7317298087236,129.881482691449,73.4512279668656,273.470909849348,-52.7575205046853,-13.6510557057185,-57.0325001265325,27.7189391233434,57.2455465193288,-29.6128284726982,8.26465364120782,-87.7198730408124,13.2542535733888,-27.4807841256962,33.0617066054938,23.3102381096346,224.854610918336,191.292954350562,-125.847421758926,118.166827331723,-38.5122503083436,69.4126370537293,-38.0535448998716,16.1569152860735,-20.0451360780166,72.3107108240734,-40.4160740634143,-3.68293244058921,109.897421271879,212.186620436562,-165.389449089901,-37.8909430210453,-53.1217427400772,-16.9448590169872,161.859421982749,58.2648112329296,142.871427041285,65.5027579685501,NA,-55.317334863214,-33.9444937432457,-59.5410156823434,-68.8076685554481,121.077444234975,-7.87682475561085,-124.824256723454,-9.15896186928622,308.127046901069,-49.539260425875,-45.1646281281992,315.032362861226,-42.101926757274,-58.5350273226066,-55.8325495449377,-119.617756249695,27.3784753874464,163.251258542945,-0.454374573110229,9.19841206303342,330.50447172655,18.3592994727704,16.9757647345213,-15.7256203992676,-6.95488920546889,NA,501.810921719453,459.027570391227
"16","Presley",19.3624426260197,420.013642465297,4.60297986561138,-5.5824815937635,283.749494445218,63.5827222774627,NA,-52.1452779873244,-73.0166011180496,29.1378379802367,-20.971537868476,54.6943107840363,36.6316301642392,-10.6063508798029,77.8577574100149,-226.899868605245,189.647438829073,-26.1786735268911,91.5112603134889,-23.9679354839007,-105.595393768775,2.51919533111173,-124.721335804993,-78.332842758624,34.8577261504331,38.5425585611994,-30.6383774588456,-77.1350021300256,-27.4935246965366,-103.889662870007,41.1589784817834,-9.18221440119744,60.3569658715308,-84.3324950284927,-16.5995736566676,-86.3387214499653,-65.5904953023975,-65.50291317969,160.871509787237,66.7675814302453,-20.1224189583848,-73.4245115452931,-104.518657544831,-17.3580950958964,-87.2409296278538,14.8440420326568,-36.3787714231513,-64.5023731318848,-9.04781274709616,-114.652082770803,43.0948195057951,-4.12006943304791,96.8426397245847,-40.8056719042162,-23.7711743443417,2.35541822792191,4.85649795773056,1.3796254591703,-106.906859481464,27.2650666354338,-132.483373027639,-45.5134460539335,-49.2780765324533,-44.1863935314735,-50.7331433854035,-82.1373890802006,-63.8562220437805,-115.131061773071,16.4693456128326,514.884527194731,-90.0622552960857,5.81185092042495,159.039604313378,-119.76904372707,46.660346255033,31.4808778859025,-146.073501528858,45.5089813835399,NA,-76.1698020486978,-20.9361647159309,-9.70206998192913,-38.9142852509001,-84.9153036194592,170.387150476087,-91.4557709284354,81.3252665224129,21.2983083509511,12.7779712909147,-85.5840820908862,10.6444756985304,-12.4247597953969,-7.00114661768529,-12.5437273281839,21.3545052642512,163.659365540273,525.381490198345,176.124664144328
"17","guy",55.8385934025802,235.652777981026,-14.9103295909178,-64.1326764833262,479.112035260808,82.274992380477,NA,-21.4966770604775,-52.7264810542405,47.6724168277398,-27.0849592166907,55.7364524955184,33.8591232693008,-30.0463234556961,117.98477888213,598.635255413711,154.678017349121,11.177555267267,174.561679847395,25.2138472592473,-58.3242042537282,13.4841368750214,-16.0247233706732,-61.6758741460287,63.9960254361056,500.099724097435,-70.9195978581153,-20.1171265124565,-56.4354938439627,-97.049968901313,117.225178979056,-11.2812452162497,58.4059995113673,101.234950962224,-12.4586066446366,-49.1763195594053,-41.7116161090394,83.437912926625,27.5663684594497,-17.2764883915877,1.89676201298837,24.9538188277087,-35.9210885367937,-16.1333977573261,-39.7206386235385,19.2793711783309,5.99924764242059,18.2115949685559,-3.36627855178002,-169.04276074705,48.2388351576518,-8.90443118363938,21.9826343828738,196.698582104473,-4.91499508351136,52.554309616045,11.7649236904162,167.788226414001,-47.459005399714,107.529775908323,-84.1433860992378,-25.2654521258691,-34.5038095096373,-42.057091948681,-31.156574648571,-66.1437669543008,-9.61415549036045,-30.1260841443586,18.5361703242677,-52.7574508923177,-11.5724144303424,-3.70083840691644,-43.1216356780653,165.153706616174,-44.5054577850839,111.765472602876,-113.57501191805,57.1730948778877,39.4365692393252,-78.9087188030522,170.606908459532,-1.2332042956182,-21.289568263648,-32.1547510257539,41.9477504340372,-102.779741570955,30.4316842524799,59.2042087349386,-24.6867204371352,-24.019093783047,175.364467754569,-10.8566412590623,5.95267608672793,3.09248652964859,-5.26428367518902,404.159392326218,321.240353240561,24.9304766381247
"18","had",40.8385934025802,283.652777981026,-22.9103295909178,-60.1326764833262,301.112035260808,515.274992380477,NA,-55.4966770604775,-31.7264810542405,17.6724168277398,3.91504078330935,8.73645249551837,44.8591232693008,-15.0463234556961,69.9847788821297,45.635255413711,339.678017349121,-5.82244473273304,92.5616798473947,89.2138472592473,-58.3242042537282,13.4841368750214,-121.024723370673,-60.6758741460287,73.9960254361056,77.0997240974351,-2.91959785811527,17.8828734875435,-57.4354938439627,-97.049968901313,-23.7748210209442,-43.2812452162497,73.4059995113673,41.2349509622239,3.54139335536338,-49.1763195594053,-57.7116161090394,1894.43791292663,-48.4336315405503,-20.2764883915877,-8.10323798701163,-36.0461811722913,-53.9210885367937,-36.1333977573261,-75.7206386235385,35.2793711783309,24.9992476424206,-45.7884050314441,18.63372144822,-120.042760747049,78.2388351576518,7.09556881636062,-58.0173656171262,51.6985821044729,-17.9149950835114,68.554309616045,-12.2350763095838,105.788226414001,-60.459005399714,83.5297759083234,-78.1433860992378,-136.265452125869,39.4961904903627,-12.057091948681,-7.15657464857099,-74.1437669543008,-69.6141554903605,-0.126084144358602,-11.4638296757323,-55.7574508923177,-55.5724144303424,-67.7008384069164,-59.1216356780653,-23.8462933838258,-54.5054577850838,11.7654726028758,-113.57501191805,-10.8269051221123,-99.5634307606748,-49.9087188030522,-12.3930915404676,-0.233204295618197,-19.289568263648,-64.1547510257539,52.9477504340372,-91.7797415709548,26.4316842524799,19.2042087349386,32.3132795628649,-176.019093783047,47.3644677545687,-20.8566412590623,5.95267608672793,-2.90751347035141,4.73571632481098,-32.8406076737822,802.240353240561,19.9304766381247
"19","that",117.21955570844,148.992994102094,-46.5320022267855,-63.7451277609355,339.771400056911,100.101924854723,NA,538.091172707811,656.200988929807,33.038772115864,5.443396120363,20.7259170676478,-26.1977500069646,-33.6863303117228,83.953023514101,493.251474408972,111.170372719109,26.5884980687275,73.0490749639182,-30.3315984265397,-55.1420016324899,-4.257098510956,-122.448876479253,-78.8401162991775,29.2114506146875,92.2104327133761,-51.0992927582979,-40.6215954168488,-62.4500015571062,-67.7598923934865,262.208628854738,-2.50648751248663,5.14374110140815,42.3430894645447,-21.4938483976443,-50.9669200320453,-43.6813359073789,16.2027064000463,-38.3573462086035,117.984529063871,67.6419667701451,-50.3907637655417,-44.320480788803,18.5604279080313,-115.600711374617,42.1705388919124,-33.8452571239724,-94.4668970565543,164.963337899391,-130.945091252988,181.202831244688,136.291659254008,-84.3023642816985,-5.17748139769937,-80.379039898719,31.7545867690142,-29.9621827427552,56.1860761752934,-55.0709689201516,157.713598590101,-82.478382831338,-66.8274506078852,-10.1973762653413,-42.5894173443791,-60.0507168327791,-96.1421724857757,-100.674672128715,-60.6273285515367,-18.4805358535911,-41.5969563705556,-129.444874646778,-24.8226660750811,-28.3313256802044,-133.826980969637,-31.7140067750546,-29.5556760763675,-44.199634320752,485.507066504301,-122.218191929803,166.276010385536,-6.27885983433341,47.8995792828041,-40.195747510461,-41.3448891741802,36.5576004445497,-107.698748910325,-17.0949201800368,-37.2722663610583,5.92945249487731,308.589659139993,90.9344697405591,-26.248670893146,2.96422041062462,-2.31656693480952,-6.10958644032895,-18.4656143702685,134.025637480007,41.4790235146756
"20","the",24.8385934025802,314.652777981026,-63.9103295909178,-60.1326764833262,178.112035260808,195.274992380477,NA,-22.4966770604775,2.27351894575951,27.6724168277398,282.915040783309,39.7364524955184,57.8591232693008,-0.0463234556960908,37.9847788821297,-137.364744586289,114.678017349121,-20.822444732733,77.5616798473947,-31.7861527407527,-88.3242042537282,3.48413687502142,-171.024723370673,-49.6758741460287,3.99602543610562,155.099724097435,-66.9195978581153,-66.1171265124565,-46.4354938439627,-87.049968901313,7.22517897905577,17.7187547837503,-38.5940004886327,11.2349509622239,131.541393355363,-39.1763195594053,-57.7116161090394,99.437912926625,-46.4336315405503,-78.2764883915877,-7.10323798701163,228.953818827709,-55.9210885367937,-32.1333977573261,-51.7206386235385,-20.7206288216691,-25.0007523575794,-13.7884050314441,22.63372144822,-120.042760747049,91.2388351576518,-8.90443118363938,-18.0173656171262,-12.3014178955271,42.0850049164886,21.554309616045,-44.2350763095838,-4.2117735859989,-66.459005399714,99.5297759083234,-58.1433860992378,-123.265452125869,-20.5038095096373,-42.057091948681,-7.15657464857099,-66.1437669543008,-39.6141554903605,-8.1260841443586,-74.4638296757323,-37.7574508923177,-30.5724144303424,-3.70083840691644,-105.121635678065,-123.846293383826,-4.50545778508385,-59.2345273971242,-33.57501191805,7.17309487788767,105.436569239325,-11.9087188030522,-13.3930915404676,61.7667957043818,-44.289568263648,-40.1547510257539,744.947750434037,-85.7797415709548,184.43168425248,-66.7957912650614,7.31327956286485,NA,27.3644677545687,-10.8566412590623,5.95267608672793,4.09248652964859,4.73571632481098,-0.840607673782191,901.240353240561,-61.0695233618753
"21","rest",55.2195557084401,148.992994102094,-66.5320022267855,-57.7451277609355,115.771400056911,68.1019248547234,NA,-21.9088272921892,-83.7990110701928,3.03877211586401,-92.556603879637,-10.2740829323522,17.8022499930354,-17.6863303117228,35.953023514101,-139.748525591028,65.170372719109,24.5884980687275,73.0490749639182,-50.3315984265397,-75.1420016324899,-54.257098510956,-65.448876479253,-45.8401162991775,-10.7885493853125,545.210432713376,-115.099292758298,-50.6215954168488,-63.4500015571062,-63.7598923934865,-128.791371145262,-49.5064875124866,-41.8562588985918,-97.6569105354553,274.506151602356,249.033079967955,-43.6813359073789,135.202706400046,-40.3573462086035,-84.0154709361294,528.641966770145,NA,-57.320480788803,-27.4395720919687,-119.600711374617,-101.829461108088,-8.84525712397238,17.5331029434457,-52.0366621006091,-138.945091252988,24.2028312446876,-55.7083407459915,-34.3023642816985,-5.17748139769937,-14.379039898719,16.7545867690142,-30.9621827427552,-21.8139238247066,-67.0709689201516,182.713598590101,18.521617168662,-113.827450607885,-6.19737626534127,-32.5894173443791,-28.0507168327791,-112.142172485776,-100.674672128715,-76.6273285515367,-49.4805358535911,-53.5969563705556,-135.444874646778,-31.8226660750811,-59.3313256802044,-133.826980969637,-91.7140067750546,-1.55567607636752,-144.199634320752,-58.4929334956993,NA,166.276010385536,-13.2788598343334,-15.1004207171959,-37.195747510461,-33.3448891741802,16.5576004445497,-93.6987489103249,114.905079819963,-47.2722663610583,-2.07054750512269,76.5896591399932,-13.0655302594409,-16.248670893146,2.96422041062462,-26.3165669348095,-6.10958644032895,12.5343856297315,105.025637480007,-24.5209764853244
"22","of",73.4576310967204,338.312561859958,-28.28865695505,-65.5202252057168,247.452670464706,-5.55194009376936,NA,-39.0845268287658,-109.653951038288,2.30606153961558,-21.6133145537443,-18.2530120766111,-55.0840034544338,-43.4063165996694,152.016534250158,-134.98096358155,88.1856619791329,-2.23338753419352,51.0742847308711,8.75929294503427,128.493593125034,1.22537226099885,-140.600570262093,2.48836800712009,-21.2193997424762,-77.010984518506,22.2600970420673,-76.6126576080642,-95.4209861308193,-61.3400454091396,-152.758270896626,-45.0560029200128,-51.3317420786736,50.126812459903,92.5766351083711,-47.3857190867652,-39.7418963106999,-210.326880546796,-40.5099168724972,-105.537505847046,-63.8484427441683,NA,-56.5216962847844,-25.8272234226836,-118.84056587246,-67.6117965352505,16.8437524088136,-45.109913006334,-25.695895002951,-99.1404302411111,-55.725160929384,-10.1005216212872,-51.7323669525539,-67.4253543933548,-31.4509502683038,-5.64596753692425,-18.5079698764124,77.3903766527088,90.1529581207236,237.345953226546,-71.8083893671375,-92.703453643853,-4.81024275393322,-31.5247665529828,-2.26243246436287,-100.145361422826,-58.5536388520054,-74.6248397371805,-66.4471234978735,-27.9179454140799,-123.699954213907,-66.5790107387518,-74.9119456759262,-136.865605798015,-27.2969087951131,-49.9133787178809,-92.9503895153481,-55.1608767485254,94.0913304084533,-66.0934479916408,-5.50732324660178,45.6340121259595,-29.3833890168349,-62.9646128773276,48.3379004235246,-109.860734231585,-45.0417113150033,16.6806838309354,0.697106630852391,-140.627846706087,126.794465768578,64.5353883750213,24.9411317628312,-12.4984600058933,-4.41898091004909,-0.215600977295883,403.455069001115,-16.6180702384262
"23","us",120.45763109672,385.312561859958,-8.28865695505005,-59.5202252057168,324.452670464706,114.448059906231,NA,8.91547317123422,-37.6539510382882,23.3060615396156,-49.6133145537443,-34.2530120766111,192.915996545566,-44.4063165996694,232.016534250158,-142.98096358155,253.185661979133,-4.23338753419353,-14.9257152691289,30.7592929450343,-11.5064068749665,11.2253722609988,-165.600570262093,-8.51163199287991,48.7806002575238,-77.010984518506,0.260097042067315,-46.6126576080642,-111.420986130819,-85.3400454091396,-12.7582708966261,10.9439970799872,-51.3317420786736,-9.87318754009697,12.5766351083711,-47.3857190867652,-39.7418963106999,264.673119453204,-24.5099168724972,-126.537505847046,13.1515572558317,NA,-26.5216962847844,-19.8272234226836,-133.84056587246,-91.6117965352505,10.8437524088136,-125.109913006334,-8.69589500295098,-126.140430241111,237.274839070616,-42.1005216212872,-51.7323669525539,-28.4253543933548,-25.4509502683038,-51.6459675369243,-41.5079698764124,29.3903766527088,-83.8470418792764,842.345953226546,-50.8083893671375,-123.703453643853,-37.8102427539332,-31.5247665529828,-50.2624324643629,-92.1453614228259,91.4463611479945,3.3751602628195,-34.4471234978735,-3.91794541407988,78.3000457860935,25.4209892612482,-89.9119456759262,-8.86560579801473,32.7030912048869,-59.9133787178809,-132.950389515348,-55.1608767485254,NA,2.90655200835918,-76.5073232466018,74.6340121259595,-27.3833890168349,-22.9646128773276,71.3379004235246,-98.8607342315846,-29.0417113150033,59.6806838309354,-8.30289336914761,-116.627846706087,215.794465768578,14.5353883750213,-7.05886823716877,-30.4984600058933,5.58101908995092,-15.2156009772959,105.455069001115,-47.6180702384262
"24","boys",211.21955570844,211.992994102094,11.4679977732145,-79.7451277609355,120.771400056911,-3.89807514527656,NA,122.091172707811,-3.79901107019277,18.038772115864,95.443396120363,20.7259170676478,-0.197750006964592,-64.6863303117228,83.953023514101,204.251474408972,101.170372719109,-6.41150193127255,57.0490749639182,69.6684015734603,-75.1420016324899,-4.257098510956,136.551123520747,-23.8401162991775,109.211450614687,-110.789567286624,-33.0992927582979,-66.6215954168488,-33.4500015571062,-68.7598923934865,-65.7913711452623,-20.5064875124866,23.1437411014081,-7.65691053545527,-45.4938483976443,-60.9669200320453,-43.6813359073789,546.202706400046,-17.3573462086034,-55.0154709361294,-42.3580332298549,NA,-33.320480788803,-14.4395720919687,-13.6007113746173,2.17053889191238,-12.8452571239724,-126.466897056554,-38.0366621006091,-133.945091252988,-35.7971687553124,8.29165925400849,-64.3023642816985,-37.1774813976994,-58.3790398987189,-15.2454132309858,-54.9621827427552,134.186076175293,-62.0709689201516,9.71359859010103,-87.478382831338,-146.827450607885,95.8026237346587,-12.5894173443791,-12.0507168327791,-96.1421724857757,-0.674672128715451,-37.6273285515367,-19.4805358535911,-42.5969563705556,-49.4448746467782,-25.8226660750811,97.6686743197957,-134.826980969637,8.28599322494536,37.4443239236325,-114.199634320752,-42.4929334956993,153.781808070197,-91.7239896144636,-13.2788598343334,-76.1004207171959,-39.195747510461,-97.3448891741803,140.55760044455,-80.6987489103249,-121.094920180037,28.7277336389417,-57.0705475051227,12.5896591399932,33.9344697405591,-6.24867089314597,18.9642204106246,-46.3165669348095,-16.109586440329,277.534385629732,221.025637480007,-41.5209764853244
"25","did",165.83859340258,126.652777981026,133.089670409082,-83.1326764833262,201.112035260808,124.274992380477,NA,-54.4966770604775,-62.7264810542405,25.6724168277398,204.915040783309,133.736452495518,19.8591232693008,47.9536765443039,54.9847788821297,95.635255413711,110.678017349121,11.177555267267,13.5616798473946,165.213847259247,-58.3242042537282,-26.5158631249786,1.97527662932685,-37.6758741460287,53.9960254361056,249.099724097435,-26.9195978581153,-54.1171265124565,7.56450615603727,-57.049968901313,-133.774821020944,-34.2812452162497,-23.5940004886327,11.2349509622239,-4.45860664463662,-49.1763195594053,-41.7116161090394,-241.562087073375,-30.4336315405503,95.7235116084123,-41.1032379870116,NA,-51.9210885367937,22.8666022426739,-32.7206386235385,-28.7206288216691,-19.0007523575794,306.211594968556,-42.36627855178,-129.04276074705,87.2388351576518,39.0955688163606,151.982634382874,-20.3014178955271,-31.9149950835114,52.554309616045,20.7649236904162,105.788226414001,-83.459005399714,54.5297759083234,-95.1433860992378,-142.265452125869,13.4961904903627,-32.057091948681,-30.156574648571,-82.1437669543008,-99.6141554903605,-14.1260841443586,-42.4638296757323,-48.7574508923177,-86.5724144303424,92.2991615930836,-44.1216356780653,-77.8462933838258,-4.50545778508385,8.7654726028758,-53.57501191805,-24.8269051221123,NA,-46.9087188030522,-14.3930915404676,-1.2332042956182,-32.289568263648,-64.1547510257539,128.947750434037,-71.7797415709548,-44.56831574752,86.2042087349386,-24.6867204371352,-32.019093783047,-4.63553224543126,-30.8566412590623,21.9526760867279,15.0924865296486,-5.26428367518902,NA,NA,20.9304766381247
