"","word","A2VAMUTJ9WGI4P","AHP7FGH4N2TX5","A1WNHQEMEHNCPT","A11C7PRG75IWO0","AWZ3AH7JH0DRO","ABMVPQ5CQFHGS","A1VXGA62J77RO","A7ZNPY1T3SX8I","ACPUTK2MNMYHB","A3BFHFBYDCCIGV","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A2XJRU950S5J87","A1SVVVJWT7H51V","A3GLUDQZGEJL5G","AVG2BI8CS5YKX","A32WFJGJ0VUKOO","A36JU4ZU054BRK","A312SMYBQW6E0W","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A13YITU82HLBRK","A2BJELRJ9N4NA5","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3WJJI7FNF5T5","A2JKCS6UCAUARS","A36S7XIINCHR8R","AOTSROWZG1XS1","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A7LIT8S8LGRAH","A33V10XAI3IWXS","A1DQ7T6BB0VJDP","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A2U750ON775R3L","A3U3DA0O35IORB","A3CWWX1NWA00S3","A2LFVSF501ZT5W","A3GYYRNHP635XM","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A29FWCDRAWIM8K","A3CT5E0WZJL8PG","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A2XYF4PPQETJYX","A2V1ZN7OXOH7J4","AZACM8ZW3MN8N","ACB0CSL0QMRGQ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2JRWVPVWD1KAS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWMGC78CSF6YL","A2AEA24UF8Z47U","A40F6EHXE5HXU","A3ULFB0PQ1471E","A5U9HUMS31DIR","A253Q11TZPQPIZ","A1WURYN1U64Y1T","A1INWCFGQI236V","ALE5RDP8XZL3","A279TEENVAAZNB","A289P9QG98HRAZ","A2EB58DNAYBZTM","A1I02VZ07MZB7F","A2BZN95HXC8BL9","A1X55V63BZ8MKL"
"11","was",95.0599732366088,-11.9046829989079,-14.5385509924491,18.9597533008724,256.691630856903,311.23895379381,-41.1577861216739,57.8879723853499,-27.1649893277133,97.1949363719545,-19.1477339879927,-10.1941940234323,258.029303260302,-62.1602745120112,-25.160871121491,152.967491054466,-115.795081120277,-35.2228125304187,22.0255534881239,-20.3782584104714,1.62274289412861,11.8066422673337,NA,-40.0512322167917,182.154080997042,-38.738142229535,35.8381069388349,25.4370427169591,1.83269245894198,222.117439029738,17.0990061134788,NA,48.491397534268,267.342707028961,205.000296975473,103.602629382271,-75.3623886249918,53.6975862156846,62.6976139970148,-13.7085301464639,-52.5990513479341,-68.4316841462191,NA,-17.7158562295195,-111.088333150038,-27.7876525992878,186.316939057634,-23.3671927287305,23.4834073885376,-38.6038212697126,97.6599797836251,220.656627308383,25.7848072436313,35.1446259924747,-25.942921830669,-42.6167308354167,19.681479045046,5.19970783585078,-49.1231967424223,NA,16.7254524519921,-48.4142416513988,80.3617161892519,35.416867124653,67.1746136960121,NA,-90.915717891621,97.2176022779091,-96.6164874576785,25.7682660993556,-100.944201566937,55.0599838483366,-53.8270542254001,-6.36809507791339,-23.9061213750243,-105.350050999846,6.02560869273594,-152.565167815339,NA,-36.3795918367347,NA,NA
"12","named",42.4797499255291,639.179197691761,-87.4608408909255,46.75868018052,305.210656263751,668.458274718025,-32.7642611159005,-48.2723808669924,-31.8066981193838,81.134788862843,-89.4410273016758,3.63928629074009,13.6343151550298,-84.0841312822199,-9.90090514328851,148.094385524835,-57.5542416319632,2.55951268525438,-27.1789621132541,-15.9077013773675,-18.9737429067527,-101.43818764075,NA,224.686506286502,-1.15092471649841,-27.3983852158401,90.1814410152997,-5.06153058486443,-17.4597284244667,48.5358396378967,469.199761402749,NA,57.8337459536804,-47.3192032489058,288.690543325809,58.7398439653112,-81.0617546825891,11.5931056840831,9.83440788916305,-113.723627308949,-72.8577483392619,-50.4301297096575,NA,-72.115831022709,-92.1669203339362,-83.6244090440398,-52.4382073189799,-159.995699633769,-56.9570096067644,-21.9481399110391,13.9314191186481,-7.98955377076708,-90.079740870109,0.734443789998953,163.69951262037,-58.8061152447639,-4.71254635548333,-136.706628965791,-89.0309728825445,NA,29.3627957380216,-33.5127741714701,28.730949006533,14.9849333351395,102.406223201635,NA,-71.4838284680157,16.910839909357,352.948691908227,-7.45258960524814,-165.457928842328,23.6661738516851,-11.541173460874,-33.1067914310478,-18.4762849611394,-61.62352960435,-32.3065974960739,-187.101746820371,NA,40.6081632653061,NA,NA
"13","for",18.0599732366088,-31.9046829989079,-33.5385509924491,-15.0402466991276,145.691630856903,282.23895379381,-81.1577861216739,6.88797238534989,48.8350106722867,81.1949363719545,-97.1477339879927,-20.1941940234323,23.0293032603021,-100.160274512011,-19.160871121491,399.967491054466,3.20491887972278,-16.2228125304187,10.0255534881239,107.621741589529,-24.3772571058714,-108.193357732666,NA,-56.0512322167917,9.1540809970421,-7.73814222953503,35.8381069388349,-4.56295728304093,-46.167307541058,94.1174390297382,-70.9009938865212,NA,16.491397534268,43.3427070289606,NA,62.6026293822707,7.63761137500824,32.6975862156846,-0.302386002985226,-75.7085301464639,-92.599051347934,-50.4316841462191,NA,-67.7158562295195,-59.0883331500378,-77.7876525992878,-30.6830609423657,-163.36719272873,-59.5165926114625,22.3961787302874,50.6599797836251,-3.34337269161677,-21.2151927563687,43.1446259924747,-73.942921830669,-42.6167308354167,-2.31852095495401,-146.800292164149,-112.123196742422,NA,6.72545245199211,-0.41424165139881,32.3617161892519,19.416867124653,-17.8253863039879,NA,-43.915717891621,-6.78239772209094,-66.6164874576785,5.76826609935558,-124.944201566937,55.0599838483366,-37.8270542254001,-14.3680950779134,-39.9061213750243,-24.350050999846,-16.9743913072641,408.434832184661,NA,NA,NA,NA
"14","Dr.",51.0599732366088,28.0953170010921,361.461449007551,60.9597533008724,195.691630856903,605.23895379381,-7.15778612167386,-41.1120276146501,3.83501067228674,332.194936371955,29.8522660120073,21.8058059765677,117.029303260302,-90.1602745120112,-27.160871121491,446.967491054466,11.2049188797228,29.7771874695813,111.025553488124,-66.3782584104714,-29.3772571058714,-118.193357732666,NA,-56.0512322167917,112.154080997042,164.261857770465,115.838106938835,27.4370427169591,-54.167307541058,111.117439029738,163.099006113479,NA,1152.49139753427,75.3427070289606,NA,218.602629382271,38.6376113750082,51.6975862156846,0.697613997014774,-17.7085301464639,-42.5990513479341,-12.4316841462191,NA,-87.7158562295195,-19.0883331500378,-77.7876525992878,2.31693905763434,102.63280727127,-99.5165926114624,146.396178730287,81.6599797836251,-8.34337269161677,87.7848072436313,51.1446259924747,328.057078169331,-74.6167308354167,-13.318520954954,102.199707835851,-82.1231967424223,NA,-0.274547548007886,-16.4142416513988,152.361716189252,155.416867124653,305.174613696012,NA,2.08428210837901,127.217602277909,3.38351254232147,385.768266099356,-4.94420156693662,39.0599838483365,-37.8270542254001,-28.3680950779134,-39.9061213750243,-51.350050999846,-27.9743913072641,807.434832184661,NA,NA,NA,NA
"15","Georges",64.8995266144494,20.2630783824291,49.6168692105982,24.5576070601676,304.729681670599,342.677595642241,29.6292638898728,107.567265880665,77.5515930889456,518.074641353732,118.265679384641,154.472766604912,162.239327049758,159.992011947571,-2.64093916508604,424.221279995204,-66.3134021436492,245.341837900927,304.616522285368,-43.4371443442636,-6.5702287076341,-75.6830175488335,NA,-55.5757552102048,9.54406956996109,110.941371797855,111.524775091764,-17.5601038866879,-74.7521493078754,130.954240246055,40.3005166920195,NA,1307.17609437309,110.018886473228,NA,201.877058548352,198.238879259814,79.4886251524816,95.9712017813113,6.26127552856521,-13.1164453305897,-45.428575273096,NA,3.48419418410143,918.754492482165,-19.4611654887918,-82.1933536955942,-33.6242065388066,126.602573397934,36.7075414476344,133.202858453671,-3.63573484991739,-16.9442889838493,78.3242615875232,184.341947071409,42.004500345889,75.8934282439874,73.3870342325665,-121.938749022667,NA,-4.99986097594884,320.388693308459,9.1001818238142,322.552999545626,324.637832707258,NA,-35.0519390444104,65.604077540805,2.51387127413305,249.326554690148,66.0283438822808,55.2723638550336,-49.2552926963479,23.1545122158178,-77.0464485472545,-13.8970082088541,-32.6388036848837,340.361674174596,NA,NA,NA,NA
"16","Gilles",92.6896382699893,-0.27886196290515,63.5780141598363,-27.3418563796562,169.970168967175,268.067935180133,46.9325013869861,-4.85255749316356,251.372447484781,230.104715108287,34.9123260414827,18.0560264478263,119.436821102394,22.9539403326757,7.72907784581272,218.65783276002,-14.9338218878062,-6.04932470690909,172.218780086057,-54.1724228608156,-14.2719858071934,210.439397405208,NA,-33.9446244618516,-7.80342757326865,-4.72850670899263,153.353108053532,-34.8108172357762,-57.605938866171,45.745039941976,3.75013904738433,NA,646.504920163386,59.349841612161,NA,343.808451256831,521.088562288612,211.040865418282,68.4028048352372,110.768824109808,-32.9870968349258,75.0706475086232,NA,615.684181580696,110.793786074115,23.4572127335842,147.184219492713,-18.3099530862876,-56.1772181044154,38.3797007682976,362.06713878616,-19.8126443103422,57.4879850730208,86.5293526887611,-32.9792701541105,100.599192550563,1193.59044094425,299.340202633388,57.0151390473944,NA,69.6814673810364,126.437959568494,58.9155654151736,141.268966440383,373.022027954447,NA,-7.26788375621303,73.257458725081,167.73128159118,125.93698254245,54.2852075199764,77.9692688533594,-14.3982330786109,143.023860392385,-43.761366754197,2.73973109339796,-12.9727005904788,38.1299636771126,NA,NA,NA,NA
"17","de",20.8500848921487,7.5533766557578,7.42259395678906,0.0602898610486465,140.932118153479,274.629293331702,-6.85454862456053,348.468149011521,159.655865068122,183.22501012651,8.49891266884883,53.3890658194815,105.226797312938,5.80165387309314,32.2091458894078,17.4040438192818,-53.4155008644342,-21.6139751382552,8.62781128881287,532.886463072977,18.9209857945693,-70.0709427786245,NA,-100.420101468438,31.8065838538123,111.591979263618,36.6664399006025,22.1863293678708,-37.0210970993537,24.9082387256589,37.5486284688436,NA,139.820223324562,96.6736621678938,NA,87.5340220907505,116.487294403807,195.249826481485,3.12921705094063,-3.20098156522121,-52.4697028522701,6.06753863550006,NA,84.4841311670753,67.9509604419114,15.1307256230882,9.69451224594147,-133.052939276211,-52.2963841138115,-13.9316619490494,303.524260116114,4.47971784795839,4.21708130050143,117.349717093713,-29.2641390561885,-51.0220386307432,265.378491745311,314.152876236672,77.8306913276388,NA,28.4067808089773,79.6350246086369,34.1770997806113,86.1328340194097,266.5588089432,NA,-31.1316626034236,38.8709834621851,28.6009228593686,62.3786939516574,-80.687337929241,93.7568888466623,-18.9699946076632,16.5012530986538,-62.6210395819667,30.286688302406,23.6917117871409,1623.20312168718,NA,NA,NA,NA
"18","la",74.8500848921487,157.553376655758,71.4225939567891,190.060289861049,70.9321181534792,523.629293331702,87.1454513754395,234.468149011521,94.655865068122,589.22501012651,605.498912668849,14.3890658194815,120.226797312938,0.80165387309314,-50.7908541105922,290.404043819282,-75.4155008644342,240.386024861745,NA,281.886463072977,34.9209857945693,-1.07094277862446,NA,43.5798985315616,192.806583853812,-14.4080207363825,12.6664399006025,42.1863293678708,-44.0210970993537,24.9082387256589,1131.54862846884,NA,NA,144.673662167894,NA,175.534022090751,1491.48729440381,72.2498264814853,4.12921705094063,-7.2009815652212,-32.4697028522701,245.0675386355,NA,-75.5158688329247,53.9509604419114,75.1307256230882,-6.30548775405852,381.947060723788,-37.2963841138115,57.0683380509506,897.524260116114,-4.52028215204161,67.2170813005014,48.3497170937125,297.735860943812,-81.0220386307432,11.3784917453106,1110.15287623667,-49.1693086723612,NA,7.40678080897735,480.635024608637,82.1770997806113,52.1328340194097,113.5588089432,292.979873462907,-77.1316626034236,302.870983462185,38.6009228593686,42.3786939516574,-64.687337929241,187.756888846662,-18.9699946076632,14.5012530986538,-30.6210395819667,163.286688302406,-3.30828821285915,-456.796878312823,NA,NA,NA,NA
"19","Tourette,",13.3193033033697,11.3469590730976,45.6945793121218,-35.6434660601848,104.248707077447,452.896916566457,-25.9772111043538,116.406912628323,122.909884297275,471.01449384462,-84.027613929042,-5.69375308091517,216.844338944485,-9.93184482263733,-21.3809731868836,9.3481744655735,-77.0725626553352,201.124163116601,-10.5879933160101,5.0334126888403,1.83328549148454,-49.9278474569171,NA,-94.8380167069114,55.2390638564206,1264.28112881155,-33.1318908317708,-19.0586771885114,-53.044570191284,13.3726408542139,838.40127198129,NA,-51.481557207495,19.3569761953614,17.0710360264809,NA,9.53951320221615,360.38414462088,136.10799567346,43.2461783660798,116.624857678082,-58.4270208365344,NA,-130.915780609088,-51.324094701733,-45.2979219335438,-49.9485000722085,-93.2527134438447,-104.837843597368,39.3632228063079,33.4742977886942,-8.2819159290677,119.19116290241,-4.08592061495246,-70.015618477552,105.815115936542,160.499402843458,-60.5193025690757,-96.8465251627889,NA,17.6374823100807,287.290160788387,21.4694146410953,63.1210657561125,156.869442212882,-14.1580876650952,-46.6200496208051,157.297315172253,72.0790506400388,-63.8943010144556,97.5146166068895,39.8785538583821,-39.9694119318218,107.415815862683,-55.6166121333697,74.8295131866419,-20.9710098736935,631.825095169564,NA,NA,NA,NA
"20","the",42.0599732366088,248.095317001092,-94.5385509924491,-27.0402466991276,175.691630856903,1145.23895379381,-40.1577861216739,-16.1120276146501,30.8350106722867,238.194936371954,-30.1477339879927,-29.1941940234323,69.0293032603021,36.8397254879888,-5.16087112149097,42.9674910544663,-84.7950811202772,-4.2228125304187,97.0255534881239,24.6217415895286,9.62274289412861,192.806642267334,NA,-39.0512322167917,-31.8459190029579,-148.738142229535,26.8381069388349,29.4370427169591,-55.167307541058,102.117439029738,122.099006113479,NA,56.491397534268,123.342707028961,289.000296975473,509.602629382271,403.637611375008,271.697586215685,93.6976139970148,-56.7085301464639,-52.5990513479341,-33.4316841462191,NA,-57.7158562295195,53.9116668499622,2.21234740071218,-37.6830609423657,258.632807271269,-27.5165926114624,464.396178730287,-43.3400202163749,7.65662730838323,150.784807243631,-4.85537400752534,38.057078169331,-43.6167308354167,35.681479045046,-97.8002921641492,-137.123196742422,NA,95.7254524519921,-48.4142416513988,0.361716189251914,18.416867124653,69.1746136960121,23.1030218731921,-106.915717891621,2568.21760227791,-66.6164874576785,335.768266099356,-51.9442015669366,70.0599838483366,-36.8270542254001,29.6319049220866,-55.9061213750243,37.649949000154,-0.974391307264061,34.4348321846611,NA,NA,NA,NA
"21","pioneering",21.5291916478299,111.888899418432,-88.2665656371164,-78.744002620361,99.0082197808707,425.506577028565,-113.280448601467,-38.1732639978482,22.0890299014398,150.984420090064,-183.674260585884,-15.277012923829,9.64684489184915,-26.8937732077417,-67.7509901977823,-75.088378299242,-166.452142911178,84.5153257244371,161.809748883301,7.76869120539225,1.53504259104387,-128.050262410959,NA,46.5308525447353,-105.41343900035,82.9510073183972,-25.9602237935384,-15.8079638394232,-62.1907806329884,10.5818411582932,-96.048350374075,NA,-30.8103829977888,-81.9739789435718,NA,393.082880422912,-7.31016982658254,136.831904355079,23.6763926195337,663.738629784837,-43.5044908175815,552.073756381746,NA,-123.115768005683,-146.363388293682,-98.2163001559199,-81.3260732605156,-122.566966896364,-63.0580520950194,32.6910634856447,155.610017456206,0.894993531357146,-48.2411111544597,-25.2910117161903,108.305598747967,-173.779576268132,101.802390143193,-128.472470969897,127.19958676715,NA,13.9561539530954,94.2408945283515,-28.3459689502641,-101.594901138644,162.485246965693,-31.0349392548098,-45.4041049090024,456.643933987977,-183.138359677008,-40.5047288667574,-90.7422470308061,17.1816488600564,-73.8264715495587,-13.4535323138837,-40.9016939264272,78.1927738843899,-13.6371129680984,82.056805667048,NA,NA,NA,NA
"22","French",-9.31036173001071,89.7211380370949,-0.421985840163665,-6.3418563796562,109.970168967175,182.067935180133,-138.067498613014,-21.8525574931636,7.3724474847809,416.104715108287,-87.0876739585174,-52.9439735521737,72.4368211023937,20.9539403326757,-70.2709221541873,-81.3421672399801,-55.9338218878062,84.9506752930909,-48.7812199139431,54.8275771391844,416.728014192807,-129.560602594792,NA,-82.9446244618516,-86.8034275732686,-176.728506708993,-15.6468919464679,-14.8108172357762,-41.605938866171,117.745039941976,-55.2498609526157,NA,390.504920163386,43.349841612161,NA,618.808451256832,-60.9114377113878,81.0408654182824,67.4028048352372,208.768824109808,-92.9870968349258,-35.9293524913768,NA,-84.3158184193038,-131.206213925885,33.4572127335842,-75.8157805072871,-18.3099530862876,-32.1772181044154,160.379700768298,-19.9328612138404,124.187355689658,56.4879850730208,43.5293526887611,-7.9792701541105,-124.400807449437,116.590440944252,-139.659797366612,-25.9848609526056,NA,26.6814673810364,48.4379595684942,-21.0844345848264,28.2689664403828,921.022027954447,304.472467104048,NA,490.257458725081,-112.26871840882,-34.06301745755,-105.714792480024,109.969268853359,-46.3982330786109,15.023860392385,-35.761366754197,163.739731093398,-23.9727005904788,-8.87003632288738,NA,NA,NA,NA
"23","neurologist",85.73907999229,-57.5691602362338,65.7722894136454,154.155460819463,473.767732484295,603.116237490673,-33.5836860985805,-80.7534406240193,23.2681755056045,33.9543463355087,-39.3209072427251,-15.8602727667428,129.449350839213,39.144298407154,-36.1210072086811,-101.524931064057,-88.8317231670212,24.9064883322736,7.20749108261186,-7.4960302780558,NA,-114.172677365001,NA,-53.100278203618,6.93405814288008,-207.379114174755,61.211443244694,-32.5572504903349,-71.3369910746927,15.7910414623725,-149.49797272944,NA,-138.139208788083,72.695065917495,NA,254.151487714432,-118.159852855381,123.279664089279,-10.7552104343921,127.231081203594,-23.6338393132454,-73.4254663999728,NA,-105.315755402278,-60.4026818856314,-11.1346783782959,-0.703646448822742,-137.881220348883,-68.2782605926703,39.0189041649814,-27.2542628762828,189.071902991782,-88.6733852113299,-14.4961028174282,-32.373184026513,48.6257315271948,111.105377442929,-18.4256393707178,-56.7543013029112,NA,25.2748255961102,14.1916282683159,89.8386474583765,4.68913196659904,-15.8989482814951,NA,-42.1881601971998,296.990552803701,91.6442300059446,-67.1151567190593,-142.999110668502,399.484743861731,-44.6835311672956,-4.32288049045091,-50.1867757194848,37.5560345821379,-44.3032160625034,879.288516164532,NA,NA,NA,NA
"24","who",36.0599732366088,-81.904682998908,82.4614490075509,13.9597533008724,985.691630856903,606.23895379381,-25.1577861216739,34.8879723853499,-30.1649893277133,81.1949363719545,-92.1477339879927,4.80580597656772,70.0293032603021,-0.160274512011214,-19.160871121491,-90.0325089455337,-20.7950811202772,10.7771874695813,16.0255534881239,315.621741589529,NA,-38.1933577326663,NA,-41.0512322167917,-35.8459190029579,148.261857770465,76.8381069388349,5.43704271695907,-38.167307541058,78.1174390297382,-65.9009938865212,NA,8.49139753426803,11.3427070289606,NA,256.602629382271,4.63761137500824,151.697586215685,-62.3023860029852,49.2914698535361,-82.599051347934,-128.431684146219,NA,-57.7158562295195,-80.0883331500378,82.2123474007122,-61.6830609423656,-162.36719272873,-37.5165926114624,105.396178730287,-74.3400202163749,NA,25.7848072436313,-4.85537400752534,38.057078169331,-2.61673083541674,94.681479045046,-33.8002921641492,-96.1231967424223,NA,-2.27454754800789,224.585758348601,56.3617161892519,122.416867124653,28.1746136960121,NA,-106.915717891621,315.217602277909,-46.6164874576785,-14.2317339006444,-116.944201566937,164.059983848337,-5.82705422540012,11.6319049220866,-23.9061213750243,153.649949000154,-3.97439130726406,-39.5651678153389,NA,NA,NA,NA
"25","first",18.4797499255291,339.179197691761,596.539159109074,-32.24131981948,215.210656263751,135.458274718026,-88.7642611159005,-13.2723808669924,-51.8066981193838,128.134788862843,-78.4410273016758,-29.3607137092599,123.63431515503,81.9158687177801,-66.9009051432885,-11.9056144751646,-39.5542416319632,-57.4404873147456,-123.178962113254,48.0922986226325,170.026257093247,-71.4381876407499,NA,-62.3134937134983,189.849075283502,-151.39838521584,25.1814410152997,-18.0615305848644,-48.4597284244667,48.5358396378967,-21.8002385972509,NA,-22.1662540463196,-127.319203248906,NA,353.739843965311,-120.061754682589,84.5931056840831,-69.1655921108369,462.276372691051,17.1422516607381,-77.4301297096575,NA,-112.115831022709,-109.166920333936,6.37559095596017,-76.4382073189799,-66.9956996337686,-42.9570096067644,103.051860088961,-18.0685808813519,257.010446229233,-58.079740870109,32.734443789999,-91.30048737963,68.1938847552361,-31.7125463554833,5.29337103420863,39.9690271174555,NA,-25.6372042619784,-33.5127741714701,4.73094900653305,266.98493333514,84.4062232016353,NA,-118.483828468016,50.910839909357,-77.0513080917728,-67.4525896052481,-125.457928842328,70.6661738516851,-28.541173460874,-16.1067914310478,-34.4762849611394,95.37647039565,-11.3065974960739,-107.101746820371,NA,NA,NA,NA
"26","described",21.3193033033697,-68.6530409269024,13.6945793121218,-64.6434660601848,4.24870707744673,204.896916566457,-137.977211104354,206.406912628323,49.909884297275,49.0144938446201,-22.027613929042,-39.6937530809152,59.8443389444853,-7.93184482263733,-24.3809731868836,-163.651825534427,-141.072562655335,-64.8758368833995,30.4120066839899,403.03341268884,-7.16671450851546,2573.07215254308,NA,-61.8380167069114,0.239063856420591,-125.71887118845,-41.1318908317708,-41.0586771885114,-45.044570191284,-18.6273591457861,-140.59872801871,NA,-35.481557207495,67.3569761953614,162.071036026481,186.014273131392,-40.4604867977839,-20.6158553791199,-19.8920043265404,-54.7538216339202,-83.3751423219176,18.5729791634656,NA,39.0842193909119,-157.324094701733,-45.2979219335438,-97.9485000722085,-171.252713443845,-42.8378435973684,50.3632228063079,-59.5257022113058,8.7180840709323,-98.8088370975896,-4.08592061495246,0.984381522447969,-126.184884063458,32.499402843458,-115.519302569076,-74.8465251627889,NA,-30.3625176899193,-48.7098392116128,-26.5305853589047,-86.8789342438875,29.8694422128817,NA,-140.620049620805,118.297315172253,22.0790506400388,-123.894301014456,-110.48538339311,8.87855385838214,-38.9694119318218,26.4158158626835,-23.6166121333697,76.8295131866419,-29.9710098736935,-76.1749048304359,NA,NA,NA,NA
"27","the",-1.94002676339117,168.095317001092,50.4614490075509,-65.0402466991276,45.6916308569031,803.23895379381,-104.157786121674,12.8879723853499,51.8350106722867,238.194936371954,367.852266012007,-18.1941940234323,101.029303260302,43.8397254879888,-51.160871121491,20.9674910544663,-148.795081120277,-24.2228125304187,6.02555348812387,48.6217415895286,-4.37725710587139,81.8066422673337,NA,-41.0512322167917,-9.8459190029579,335.261857770465,3.83810693883493,-10.5629572830409,-38.167307541058,-1.88256097026182,-191.900993886521,NA,7.49139753426803,187.342707028961,-18.9997030245274,186.602629382271,-49.3623886249918,22.6975862156846,-15.3023860029852,47.2914698535361,7.40094865206594,-57.4316841462191,NA,-37.7158562295195,-41.0883331500378,32.2123474007122,-45.6830609423657,242.63280727127,-34.5165926114624,117.396178730287,-35.3400202163749,696.656627308383,87.7848072436313,43.1446259924747,-81.942921830669,-82.6167308354167,27.681479045046,221.199707835851,-89.1231967424223,NA,-2.27454754800789,-15.4142416513988,-39.6382838107481,-54.583132875347,14.1746136960121,NA,-153.915717891621,-1.78239772209094,-46.6164874576785,-124.231733900644,123.055798433063,195.059983848337,-36.8270542254001,37.6319049220866,-23.9061213750243,422.649949000154,-8.97439130726406,-8.56516781533888,NA,NA,NA,NA
"28","condition",-9.68069669663025,-148.653040926902,76.6945793121218,-76.6434660601848,114.248707077447,53.8969165664572,-113.977211104354,-89.593087371677,74.909884297275,-75.9855061553799,-39.027613929042,-46.6937530809152,278.844338944485,-6.93184482263733,-31.3809731868836,-93.6518255344265,-92.0725626553352,-106.875836883399,-101.58799331601,23.0334126888403,-8.16671450851545,-159.927847456917,NA,-93.8380167069114,37.2390638564206,-94.7188711884502,-41.1318908317708,-64.0586771885114,-29.044570191284,-2.62735914578611,-160.59872801871,NA,-122.481557207495,-60.6430238046386,-3.92896397351907,93.014273131392,-70.4604867977839,-91.6158553791199,73.1079956734596,221.24617836608,-43.3751423219176,-106.427020836534,NA,-90.9157806090881,-54.324094701733,-15.2979219335438,-97.9485000722085,-249.252713443845,-63.8378435973684,-45.6367771936921,-29.5257022113058,23.7180840709323,-99.8088370975896,-36.0859206149525,89.984381522448,-166.184884063458,68.4994028434581,-21.5193025690757,-111.846525162789,NA,0.63748231008068,14.2901607883872,-50.5305853589047,-92.8789342438875,-10.1305577871183,368.841912334905,-155.620049620805,63.297315172253,-167.920949359961,-43.8943010144556,1.51461660688951,23.8785538583821,-55.9694119318218,-92.5841841373165,-39.6166121333697,-6.1704868133581,421.028990126307,257.825095169564,NA,NA,NA,NA
"29","in",18.8500848921487,-82.4466233442422,-8.57740604321094,-54.9397101389514,110.932118153479,261.629293331702,-71.8545486245605,-11.531850988479,5.65586506812203,-34.7749898734898,-82.5010873311512,-25.6109341805185,11.2267973129382,6.80165387309314,-37.7908541105922,-113.595956180718,-60.4155008644342,-79.6139751382552,-35.3721887111871,69.8864630729766,2.92098579456929,-121.070942778624,NA,-51.4201014684384,-16.1934161461877,516.591979263618,20.6664399006025,-28.8136706321292,-29.0210970993537,24.9082387256589,-52.4513715311564,NA,11.8202233245619,80.6736621678938,-34.8448261996955,151.534022090751,3.48729440380692,-54.7501735185147,97.1292170509406,162.799018434779,-82.4697028522701,-30.9324613644999,NA,-35.5158688329247,-81.0490395580886,55.1307256230882,-46.3054877540585,-102.052939276211,-73.2963841138115,-24.9316619490494,-8.4757398838864,47.4797178479584,-25.7829186994986,32.3497170937125,-94.2641390561884,-122.022038630743,140.378491745311,-45.8471237633281,-98.1693086723612,NA,-11.5932191910226,16.6350246086369,-29.8229002193887,-20.8671659805903,-10.4411910567995,7.97987346290668,-94.1316626034236,73.8709834621851,-51.3990771406314,282.378693951657,-8.68733792924098,109.756888846662,-49.9699946076632,-5.4987469013462,-21.6210395819667,-21.713311697594,NA,169.203121687177,NA,NA,NA,NA
"30","an",48.8500848921487,1837.55337665576,423.422593956789,-55.9397101389514,1074.93211815348,677.629293331702,-80.8545486245605,272.468149011521,-24.344134931878,1323.22501012651,865.498912668849,-43.6109341805185,839.226797312938,397.801653873093,-57.7908541105922,977.404043819282,1317.58449913557,-55.6139751382552,8.62781128881287,299.886463072977,13.9209857945693,-121.070942778624,NA,-68.4201014684384,969.806583853812,-123.408020736382,-26.3335600993975,-43.8136706321292,-29.0210970993537,696.908238725659,1074.54862846884,NA,-68.1797766754381,448.673662167894,-19.8448261996955,1063.53402209075,-16.5127055961931,-45.7501735185147,457.129217050941,961.799018434779,7.53029714772986,-7.93246136449994,NA,-55.5158688329247,-51.0490395580886,635.130725623088,-62.3054877540585,882.947060723789,-45.2963841138115,NA,1459.52426011611,17.4797178479584,NA,56.3497170937125,-69.2641390561884,765.977961369257,107.378491745311,1958.15287623667,-105.169308672361,NA,-25.5932191910227,-16.3649753913631,-29.8229002193887,-10.8671659805903,935.5588089432,307.979873462907,-124.131662603424,199.870983462185,-91.3990771406314,1282.37869395166,-88.687337929241,374.756888846662,-18.9699946076632,-44.4987469013462,-30.6210395819667,402.286688302406,NA,1575.20312168718,NA,NA,NA,NA
